data,hora,num,ambiente,ssid,bssid,rssi,canal
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-75,11
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-79,11
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-81,1
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-81,1
22/04/2026,07:27:47,19,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-84,11
22/04/2026,07:27:47,19,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-84,11
22/04/2026,07:27:47,19,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-87,11
22/04/2026,07:27:47,19,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-88,11
22/04/2026,07:27:56,20,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-68,1
22/04/2026,07:27:56,20,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-68,1
22/04/2026,07:27:56,20,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-75,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-75,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-81,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-83,1
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-83,1
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-83,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-84,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-89,11
22/04/2026,07:27:57,20,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-89,11
22/04/2026,07:28:24,21,Lab. de telecomunicações,IFPB,84:F1:47:54:7F:20,-72,11
22/04/2026,07:28:24,21,Lab. de telecomunicações,IFPB-VISITANTE,84:F1:47:54:7F:22,-72,11
